oorlogsdocumentatie riod(1,12)
noorder rondblik(4,18)
verhagen cadabra(1,1)
nico scheepmaker(2,32)
kunstje geflikt(2,6)
herman wigbold(1,35)
limburgs dagblad(2,53)
rechtse extremist(1,10)
oranje nassau(1,156)
gaston thorn(1,17)
kansrijke positie(1,34)
ien kear(1,66)
sint michielsgestel(1,55)
siert bruins(2,3)
emotionele reacties(1,31)
dou moast(1,31)
newyorkse beurs(1,38)
halve eeuw(1,156)
joseph luns(2,37)
mear as(1,93)
wim noordhoek(1,19)
germaansche ss(2,8)
remmers ontmoet(1,6)
provinciale waterstaat(1,114)
koning lear(1,84)
na afloop(1,156)
nauwe betrokkenheid(1,17)
diepe verontwaardiging(1,145)
sint vincentius(1,37)
tweede kamer(3,156)
tael fan(1,33)
dubbele moraal(1,66)
vol afwisseling(1,124)
onze verslaggever(3,119)
oktober 1979(1,20)
ander aspect(2,87)
kleurrijke figuur(1,24)
springt eruit(1,23)
vrije volk(1,106)
authentieke stukken(1,95)
maarten schakel(1,20)
nader onderzoek(1,156)
mr luns(4,40)
tele visie(1,38)
hans verhagen(1,31)
conflict tussen(1,62)
beroept zich(1,156)
eeuw geleden(1,156)
minister pais(1,8)
wim thomassen(1,25)
kamerdebat over(2,85)
verslaggever cees(1,19)
utrechtse politie(1,51)
haagse kringen(2,49)
harde feiten(1,77)
internationale jodendom(1,25)
eerste klasse(1,156)
burgemeester vonhoff(1,7)
geheime besprekingen(1,82)
mijn broer(1,121)
ik betaal(1,123)
den haag(1,156)
dertig jaar(1,151)
jonge mannen(1,144)
zaterdag amateurvoetbal(3,15)
voor oorlogsdocumentatie(1,49)
den uyl(3,76)
september 1979(1,21)
den dolder(1,105)
voorbarig genoemd(1,53)
der poel(2,156)
z'n gezicht(1,56)
hoge ambtenaren(1,61)
langste tijd(1,78)
al eerder(1,105)
jaren dertig(1,58)
joods verzet(1,9)
mei 1936(1,57)
utrechts burgemeester(1,33)
in boekvorm(1,108)
proefschrift over(1,142)
der velde(1,156)
as ien(1,90)
secretaris generaal(2,155)
beschamende zaak(1,19)
opnieuw actueel(1,59)
gedegradeerd tot(1,103)
24 oktober(1,89)
meldde zich(1,148)
zo slecht(1,91)
worden herzien(1,156)
nieuwe haven(1,156)
piet heil(1,30)
kort amerikaans(1,25)
23 september(1,156)
overzichtelijk geheel(1,44)
ultra rechts(1,8)
weinig belangstelling(2,155)
zwart front(1,34)
niet scheutig(1,59)
in gebreke(1,156)
geert jan(2,85)
geen aanleiding(1,151)
onderzoek naar(3,156)
1979 amateurvoetbal(1,1)
moord op(1,155)
uit angst(1,140)
te handhaven(1,156)
gesprek met(3,156)
40 45(1,155)
van meegeren(1,103)
gesprekken met(1,154)
van ostaijen(1,30)
het cda(1,23)
van weezel(1,131)
ware gezicht(1,66)
ingelijfd bij(1,141)
geen woord(1,156)
zondag 23(1,156)
sterke zet(1,76)
leven lang(1,156)
niet gerechtvaardigd(1,126)
aanleiding tot(1,156)
joodse broers(1,3)
spoedig verwacht(1,140)
van rappard(1,154)
33 36(1,154)
een enerverende(1,50)
ruim 450(1,129)
het begin(1,156)
alle andere(1,156)
laat zich(1,156)
demonstratie tegen(1,152)
boos over(1,135)
sijes boek(1,1)
hoeft geen(1,124)
mag ik(2,156)
ontaardde in(1,110)
tal van(1,156)
kandidaat voor(1,135)
de navo(2,52)
eigenlijk niet(1,156)
verslaggever han(1,11)
deel der(1,155)
1500 personen(1,144)
belangstelling voor(1,156)
rijp voor(1,153)
de bezettingsjaren(2,51)
niet altijd(1,156)
in nederland(1,156)
gevraagd tegen(1,156)
een vlijmscherp(1,92)
te komen(1,156)
op z'n(1,112)
markt was(1,156)
uyl wil(1,22)
in friesland(1,156)
der arbeiders(1,147)
af te(1,156)
de proppen(1,118)
opvolging van(1,156)
de newyorkse(1,43)
in kansrijke(1,33)
les gelezen(1,116)
moet weg(1,131)
met pensioen(1,152)
niet zo(1,152)
59 jaar(1,137)
een beschamende(1,73)
politie volgde(1,70)
de n.s.b(1,50)
oud lid(1,151)
lid van(3,156)
nieuw onderzoek(1,155)
de nsb(3,62)
lidmaatschap van(1,156)
beter kennen(1,131)
kiest voor(1,122)
gaf me(1,109)
de pvda(1,50)
een halve(1,156)
geen consequenties(4,74)
blijf dus(1,79)
de jong(8,156)
reglement voor(1,155)
een deel(1,156)
de lucht(1,156)
grote grijze(1,55)
oktober 1929(1,22)
goede morgen(1,85)
aftreden van(3,156)
betaal niet(1,89)
de laatste(1,156)
mensenrechten in(1,38)
herdenken wij(1,124)
deel van(1,156)
niet onderkend(1,46)
van agt(5,86)
niet iedereen(1,147)
protesten uit(1,99)
even stilte(1,67)
te gast(1,137)
in 1945(2,70)
verbijstering over(1,33)
heeft zich(1,156)
de tweede(1,156)
ik moest(1,156)
tijdens de(1,156)
de orde(1,156)
bekend met(1,156)
nederlandse arts(1,48)
34 jaar(1,148)
voor jongeren(1,111)
kwestie van(2,156)
een spook(1,140)
laatste uren(1,151)
door dr(1,156)
en neuhauser(1,2)
het sluiten(1,156)
de kwestie(1,156)
juliana heeft(1,83)
der liefde(1,156)
opgewonden over(2,102)
samen te(1,131)
bekend als(1,156)
de germaansche(1,90)
hebben gemeld(1,156)
de actualiteit(1,121)
van oranje(1,156)
het spoor(1,156)
agt vindt(1,11)
bres voor(1,107)
de joden(1,156)
de bal(2,156)
van engelen(1,156)
stappen tegen(1,87)
door herman(1,131)
de leiding(1,156)
beleid van(1,156)
de televisie(1,71)
gezicht zien(1,105)
te hebben(2,156)
van zweeden(1,137)
cda heeft(1,22)
na een(1,156)
mantel der(1,154)
rol van(1,156)
van onze(3,156)
weer typisch(1,53)
de economie(1,142)
cees van(1,59)
sluiten van(1,156)
aan de(2,156)
orde van(1,156)
onderzoek in(1,156)
wethouder van(1,156)
de geldschieters(1,150)
in het(2,156)
reacties na(1,33)
regering ziet(1,84)
met een(2,156)
fracties in(1,95)
publicatie over(1,86)
ook geen(1,156)
zich laten(1,156)
het internationale(1,144)
viel op(1,156)
50 62(1,134)
ziet geen(1,155)
bij de(1,156)
het vrije(1,156)
verbindt aan(1,132)
door de(1,156)
geen klap(1,80)
kamer met(1,156)
de nieuwe(1,156)
komt weer(1,125)
regering maakt(1,85)
de affaire(2,156)
door nico(1,82)
geen nader(1,155)
de hoofdredacteur(2,150)
is geen(1,156)
marten das(1,1)
cor van(2,91)
in de(3,156)
door cor(2,86)
voor de(1,156)
volksunie en(1,26)
krenten uit(1,36)
door frits(2,100)
zichzelf dood(1,54)
in gesprek(1,156)
democraten en(1,144)
niet belangrijk(1,156)
tussen hoge(1,50)
de secretaris(1,156)
strijd voor(1,156)
een week(2,152)
ervaringen van(1,131)
een broer(1,119)
wat anderen(2,149)
ook tijdens(1,149)
frits van(2,116)
de oorlog(1,156)
bonter dan(1,13)
vervolgingsbeleid van(1,20)
moest wel(1,154)
ridder van(1,155)
heeft geen(1,156)
spoor van(1,156)
roethof en(1,18)
pais heeft(1,13)
op de(2,156)
motie in(1,151)
van de(10,156)
12 45(1,150)
te ver(1,156)
visie van(1,156)
met harde(1,134)
het misverstand(1,156)
misschien moet(1,125)
de leugen(1,147)
van tijn(2,137)
uit de(1,156)
rechtspraak is(1,109)
ik was(1,156)
zich in(1,156)
los en(1,156)
en buitenland(1,153)
tot 500(1,156)
jan poortman(1,4)
zo mag(2,68)
burgemeester wim(1,12)
op een(1,156)
maakt het(1,156)
binnen en(1,156)
proza van(1,140)
zich op(2,156)
tot agent(1,146)
nieuwe verhalen(1,90)
boek maakt(1,70)
ris witte(1,12)
in utrecht(1,156)
was al(1,156)
mensen in(1,114)
van hulzen(1,122)
door piet(1,112)
brief over(1,156)
licht op(1,156)
van doesburg(1,155)
is foar(1,65)
van tilburg(1,156)
luns is(1,55)
door philip(2,82)
de poel(2,155)
denkt niet(1,156)
luns was(5,35)
zegt mij(1,152)
van nederland(1,156)
niet aan(1,156)
was ook(1,156)
een gevaar(1,156)
gelezen door(1,135)
raad willen(1,119)
joden en(1,156)
consequenties te(1,91)
wist al(1,111)
televisie en(1,62)
protest bij(1,133)
deze regering(1,104)
van der(5,156)
officier in(1,156)
kamerleden over(1,77)
was een(1,156)
was precies(1,110)
van een(1,156)
buiten den(1,155)
bezettingstijd in(1,32)
niet te(1,156)
zaak van(1,156)
groeit in(1,129)
en hans(1,144)
luns en(1,74)
het echte(1,156)
regering in(1,132)
voor eerherstel(1,33)
week bekend(1,112)
jan laan(2,56)
en discriminatie(1,45)
cijfers sport(4,10)
op authentieke(1,63)
de ware(1,156)
bij een(1,156)
vorm en(1,156)
de winkel(1,156)
consequenties aan(1,72)
van nico(1,102)
tactiek en(1,115)
kamer moet(1,155)
die dag(1,156)
stuk goed(1,137)
wel op(1,156)
handhaven door(1,146)
weer met(1,153)
na holocaust(1,2)
pensioen na(1,95)
beleid in(1,144)
niet op(2,156)
het grote(1,86)
de pap(1,128)
de krach(1,132)
ook als(1,156)
en nu(1,156)
400 tot(1,155)
door geert(2,87)
een trouw(1,154)
door mijn(1,156)
oorlog en(1,156)
wordt niet(1,156)
bruins en(1,131)
van wim(1,90)
kabinet van(1,156)
aangegrepen voor(1,64)
der meer(1,156)
jongeren en(1,116)
een vlaams(1,51)
bezetter en(1,48)
premier van(1,129)
verdediging door(1,151)
bloeide de(1,100)
al een(2,156)
luns in(2,63)
komt met(1,156)
hoe de(1,156)
inde jaren(1,47)
van trouw(1,155)
van protesten(1,109)
kamer voor(1,156)
en liberalen(1,148)
de week(1,156)
en aantjes(1,18)
geen onderzoek(1,155)
wat was(1,156)
stortte de(1,153)
met 50(1,156)
paul van(1,155)
luns niet(1,28)
in cijfers(4,156)
dus bij(1,156)
rancune en(1,51)
was lid(3,153)
met jonge(1,156)
de mantel(1,138)
sport in(4,111)
zaken zijn(1,156)
oorlog door(1,156)
neemt afstand(1,19)
morgen van(2,156)
kamer dr(1,106)
wel buiten(1,154)
mij een(1,156)
week van(1,156)
generaal van(1,156)
was rijp(1,55)
donderdag op(1,156)
de jaren(1,156)
van hendrik(1,156)
gert van(1,95)
kamer geen(1,154)
nieuwe secretaris(1,98)
midden door(1,155)
links in(1,129)
was in(1,156)
de ns(1,150)
zo rolde(2,9)
beroemd en(1,142)
beurs in(1,156)
zoekt nieuwe(1,70)
tonen weinig(1,13)
navo aan(1,41)
arbeiders heeft(1,111)
en strategie(1,80)
in sint(1,109)
met prof(2,130)
en de(3,156)
op die(1,156)
me op(1,153)
en berucht(1,83)
oude en(1,156)
en marxistische(1,37)
rolde de(2,123)
van joden(1,134)
pas yn(1,20)
dan alle(1,156)
luns geen(1,15)
anderen er(2,152)
inschrijving als(1,130)
jong mr(1,97)
blijft aan(1,156)
stapt niet(2,34)
luns moet(1,10)
ben maandag(2,59)
broers in(1,102)
verzet op(1,146)
van opleiding(1,144)
iedereen laat(1,29)
mij bij(1,155)
slaan van(1,156)
jaren 30(2,87)
als zwarte(1,143)
en het(2,156)
philip van(2,148)
als luns(1,20)
han van(2,107)
humor ook(1,55)
luns met(1,33)
zijn zaken(1,151)
kennen door(1,154)
maar blijven(1,153)
door ben(2,155)
friesland van(1,156)
van luns(6,50)
maatregelen gevraagd(1,62)
matthijs en(1,39)
luns komt(1,5)
mannen over(1,125)
haag om(1,126)
karakter door(1,144)
donderdag door(1,155)
luns maar(2,15)
kunnen samen(1,97)
zeeland in(1,155)
friesland door(1,149)
over luns(1,11)
met bewijs(1,126)
de ar(1,156)
bruins van(1,118)
een zorg(1,122)
joden van(1,146)
broer op(1,97)
is over(1,156)
in markant(1,13)
verraden van(1,101)
er van(2,156)
zien door(2,156)
dr de(1,156)
nsb te(1,15)
jaar navo(1,6)
tegen wethouder(1,48)
groningen in(1,156)
der leur(1,60)
te licht(1,130)
de das(1,137)
ar en(1,156)
oorlog bij(1,154)
van tijd(1,156)
bij zwart(1,135)
meer van(1,156)
thomassen in(1,36)
en vast(1,155)
pvda te(1,46)
ook joden(1,78)
bruins in(1,81)
geen karakter(1,89)
en nieuwe(1,156)
stuurde in(1,70)
wel weg(1,114)
scheepmaker het(1,18)
over 40(1,125)
van tot(1,156)
pais was(1,8)
aan aftreden(1,69)
in oorlog(1,155)
zou in(1,156)
op joodse(1,52)
in nieuw(1,156)
van verhagen(1,78)
misverstand van(2,120)
in hagen(1,58)
werd wat(1,151)
ging te(1,156)
jaar van(1,156)
agt aan(1,13)
vietnam toen(1,5)
nederland van(1,156)
kear de(1,54)
tot stappen(1,64)
bladen de(1,155)
met publicatie(1,52)
ze week(1,111)
van denken(2,155)
van navo(1,43)
en bezetting(1,115)
en jeugd(1,131)
agt van(1,35)
de les(1,156)
jong ik(1,85)
actualiteit de(1,35)
naar beweringen(1,11)
jouw oorlog(1,1)
in jaren(2,156)
al 34(1,64)
en navo(1,37)
voor luns(1,13)
door ex(1,78)
en functie(1,88)
zwarte donderdag(1,7)
te den(1,156)
wilde van(1,156)
commentaar de(1,85)
in kamer(1,152)
in en(1,156)
lid dan(1,69)
jong wel(1,52)
in proces(1,107)
door van(1,156)
van terrein(1,147)
