van de(10,156)
in de(3,156)
in het(2,156)
aan de(2,156)
voor de(1,156)
op de(2,156)
door de(1,156)
bij de(1,156)
van een(1,156)
met een(2,156)
den haag(1,156)
en de(3,156)
uit de(1,156)
op een(1,156)
de laatste(1,156)
de tweede(1,156)
van der(5,156)
te komen(1,156)
te hebben(2,156)
in nederland(1,156)
tweede kamer(3,156)
van onze(3,156)
de nieuwe(1,156)
af te(1,156)
na een(1,156)
na afloop(1,156)
deel van(1,156)
lid van(3,156)
de jong(8,156)
niet te(1,156)
het begin(1,156)
zich in(1,156)
tijdens de(1,156)
en het(2,156)
tal van(1,156)
de orde(1,156)
heeft zich(1,156)
bij een(1,156)
een deel(1,156)
was een(1,156)
eerste klasse(1,156)
de leiding(1,156)
de lucht(1,156)
niet aan(1,156)
zich op(2,156)
niet zo(1,152)
niet op(2,156)
is geen(1,156)
oranje nassau(1,156)
deel der(1,155)
alle andere(1,156)
in friesland(1,156)
onderzoek naar(3,156)
de oorlog(1,156)
de kwestie(1,156)
belangstelling voor(1,156)
en nu(1,156)
bekend met(1,156)
te handhaven(1,156)
van nederland(1,156)
niet altijd(1,156)
orde van(1,156)
de bal(2,156)
kwestie van(2,156)
aanleiding tot(1,156)
een halve(1,156)
limburgs dagblad(2,53)
ook geen(1,156)
binnen en(1,156)
door dr(1,156)
vrije volk(1,106)
onze verslaggever(3,119)
een week(2,152)
de pvda(1,50)
moord op(1,155)
de secretaris(1,156)
laat zich(1,156)
gesprek met(3,156)
was in(1,156)
onderzoek in(1,156)
van oranje(1,156)
nader onderzoek(1,156)
halve eeuw(1,156)
op die(1,156)
den uyl(3,76)
te ver(1,156)
hoe de(1,156)
rol van(1,156)
was ook(1,156)
al een(2,156)
samen te(1,131)
gevraagd tegen(1,156)
het cda(1,23)
zaak van(1,156)
al eerder(1,105)
mag ik(2,156)
dertig jaar(1,151)
de joden(1,156)
geen aanleiding(1,151)
ik was(1,156)
de week(1,156)
het sluiten(1,156)
geen woord(1,156)
heeft geen(1,156)
het internationale(1,144)
eigenlijk niet(1,156)
het vrije(1,156)
markt was(1,156)
kamer met(1,156)
wel op(1,156)
der arbeiders(1,147)
sluiten van(1,156)
der velde(1,156)
de jaren(1,156)
maakt het(1,156)
bekend als(1,156)
het spoor(1,156)
ook als(1,156)
beleid van(1,156)
in utrecht(1,156)
wordt niet(1,156)
de navo(2,52)
in gebreke(1,156)
23 september(1,156)
jonge mannen(1,144)
lidmaatschap van(1,156)
het grote(1,86)
de televisie(1,71)
wethouder van(1,156)
moet weg(1,131)
was al(1,156)
eeuw geleden(1,156)
mensen in(1,114)
aftreden van(3,156)
en buitenland(1,153)
van agt(5,86)
week van(1,156)
de ware(1,156)
weer met(1,153)
nieuwe haven(1,156)
ik moest(1,156)
der poel(2,156)
gesprekken met(1,154)
der meer(1,156)
oorlog en(1,156)
de economie(1,142)
spoor van(1,156)
strijd voor(1,156)
regering in(1,132)
met pensioen(1,152)
van tilburg(1,156)
zondag 23(1,156)
de n.s.b(1,50)
los en(1,156)
mij een(1,156)
zich laten(1,156)
leven lang(1,156)
de winkel(1,156)
reglement voor(1,155)
beroept zich(1,156)
viel op(1,156)
de affaire(2,156)
die dag(1,156)
conflict tussen(1,62)
van rappard(1,154)
uit angst(1,140)
licht op(1,156)
mijn broer(1,121)
niet iedereen(1,147)
buiten den(1,155)
op z'n(1,112)
zo slecht(1,91)
meldde zich(1,148)
te gast(1,137)
weinig belangstelling(2,155)
kandidaat voor(1,135)
vorm en(1,156)
40 45(1,155)
der liefde(1,156)
provinciale waterstaat(1,114)
een gevaar(1,156)
morgen van(2,156)
er van(2,156)
ik betaal(1,123)
ridder van(1,155)
komt met(1,156)
oude en(1,156)
worden herzien(1,156)
in gesprek(1,156)
met 50(1,156)
den dolder(1,105)
voor jongeren(1,111)
34 jaar(1,148)
jaren dertig(1,58)
kabinet van(1,156)
wat was(1,156)
59 jaar(1,137)
officier in(1,156)
cor van(2,91)
24 oktober(1,89)
mei 1936(1,57)
rijp voor(1,153)
motie in(1,151)
in 1945(2,70)
kamer voor(1,156)
generaal van(1,156)
mear as(1,93)
het echte(1,156)
mr luns(4,40)
hoeft geen(1,124)
de hoofdredacteur(2,150)
opvolging van(1,156)
van engelen(1,156)
en hans(1,144)
ook tijdens(1,149)
door mijn(1,156)
tot 500(1,156)
hebben gemeld(1,156)
secretaris generaal(2,155)
een broer(1,119)
joden en(1,156)
de proppen(1,118)
in boekvorm(1,108)
oktober 1979(1,20)
premier van(1,129)
nico scheepmaker(2,32)
proefschrift over(1,142)
visie van(1,156)
vol afwisseling(1,124)
ervaringen van(1,131)
niet belangrijk(1,156)
kiest voor(1,122)
nieuw onderzoek(1,155)
goede morgen(1,85)
de germaansche(1,90)
cees van(1,59)
komt weer(1,125)
dus bij(1,156)
ander aspect(2,87)
niet gerechtvaardigd(1,126)
zaken zijn(1,156)
paul van(1,155)
september 1979(1,21)
frits van(2,116)
met jonge(1,156)
van trouw(1,155)
demonstratie tegen(1,152)
van meegeren(1,103)
ziet geen(1,155)
televisie en(1,62)
33 36(1,154)
moest wel(1,154)
spoedig verwacht(1,140)
door herman(1,131)
donderdag op(1,156)
boos over(1,135)
van hendrik(1,156)
de nsb(3,62)
dan alle(1,156)
van wim(1,90)
ien kear(1,66)
deze regering(1,104)
minister pais(1,8)
oud lid(1,151)
van weezel(1,131)
sport in(4,111)
wat anderen(2,149)
beleid in(1,144)
gaf me(1,109)
germaansche ss(2,8)
diepe verontwaardiging(1,145)
de poel(2,155)
de newyorkse(1,43)
geen nader(1,155)
hoge ambtenaren(1,61)
me op(1,153)
van doesburg(1,155)
kamerdebat over(2,85)
de actualiteit(1,121)
met harde(1,134)
de pap(1,128)
een trouw(1,154)
de ns(1,150)
laatste uren(1,151)
utrechtse politie(1,51)
jongeren en(1,116)
mensenrechten in(1,38)
van opleiding(1,144)
juliana heeft(1,83)
herman wigbold(1,35)
de leugen(1,147)
in cijfers(4,156)
democraten en(1,144)
voor oorlogsdocumentatie(1,49)
dr de(1,156)
tot agent(1,146)
oorlog door(1,156)
het misverstand(1,156)
is over(1,156)
denkt niet(1,156)
brief over(1,156)
geheime besprekingen(1,82)
ingelijfd bij(1,141)
fracties in(1,95)
van tijn(2,137)
kansrijke positie(1,34)
harde feiten(1,77)
een spook(1,140)
gedegradeerd tot(1,103)
mij bij(1,155)
de bezettingsjaren(2,51)
noorder rondblik(4,18)
beurs in(1,156)
door piet(1,112)
mantel der(1,154)
een enerverende(1,50)
haagse kringen(2,49)
12 45(1,150)
friesland van(1,156)
van nico(1,102)
400 tot(1,155)
en liberalen(1,148)
de mantel(1,138)
langste tijd(1,78)
betaal niet(1,89)
ontaardde in(1,110)
beter kennen(1,131)
zwart front(1,34)
van hulzen(1,122)
1500 personen(1,144)
koning lear(1,84)
de geldschieters(1,150)
was lid(3,153)
as ien(1,90)
joseph luns(2,37)
kamer moet(1,155)
cda heeft(1,22)
van joden(1,134)
was precies(1,110)
geert jan(2,85)
door cor(2,86)
sint michielsgestel(1,55)
met prof(2,130)
newyorkse beurs(1,38)
zijn zaken(1,151)
zo mag(2,68)
misschien moet(1,125)
bres voor(1,107)
ruim 450(1,129)
slaan van(1,156)
links in(1,129)
proza van(1,140)
blijft aan(1,156)
stappen tegen(1,87)
dubbele moraal(1,66)
herdenken wij(1,124)
zegt mij(1,152)
is foar(1,65)
groeit in(1,129)
wist al(1,111)
van zweeden(1,137)
gelezen door(1,135)
internationale jodendom(1,25)
stortte de(1,153)
protesten uit(1,99)
50 62(1,134)
authentieke stukken(1,95)
ware gezicht(1,66)
consequenties te(1,91)
stuk goed(1,137)
kamer geen(1,154)
politie volgde(1,70)
geen onderzoek(1,155)
week bekend(1,112)
in sint(1,109)
geen consequenties(4,74)
luns en(1,74)
publicatie over(1,86)
handhaven door(1,146)
door nico(1,82)
protest bij(1,133)
midden door(1,155)
verdediging door(1,151)
door frits(2,100)
een vlijmscherp(1,92)
opgewonden over(2,102)
raad willen(1,119)
verbindt aan(1,132)
regering maakt(1,85)
een beschamende(1,73)
gezicht zien(1,105)
hans verhagen(1,31)
door ben(2,155)
van protesten(1,109)
tactiek en(1,115)
anderen er(2,152)
de krach(1,132)
wel buiten(1,154)
regering ziet(1,84)
de ar(1,156)
emotionele reacties(1,31)
sterke zet(1,76)
bruins en(1,131)
gaston thorn(1,17)
van tijd(1,156)
les gelezen(1,116)
in kansrijke(1,33)
tael fan(1,33)
arbeiders heeft(1,111)
z'n gezicht(1,56)
kort amerikaans(1,25)
rechtspraak is(1,109)
wim noordhoek(1,19)
maar blijven(1,153)
han van(2,107)
verzet op(1,146)
haag om(1,126)
beroemd en(1,142)
en discriminatie(1,45)
kamer dr(1,106)
donderdag door(1,155)
rolde de(2,123)
siert bruins(2,3)
luns is(1,55)
blijf dus(1,79)
uyl wil(1,22)
grote grijze(1,55)
nederlandse arts(1,48)
door philip(2,82)
reacties na(1,33)
groningen in(1,156)
tele visie(1,38)
piet heil(1,30)
opnieuw actueel(1,59)
luns in(2,63)
even stilte(1,67)
meer van(1,156)
sint vincentius(1,37)
geen klap(1,80)
kennen door(1,154)
oorlogsdocumentatie riod(1,12)
remmers ontmoet(1,6)
gert van(1,95)
overzichtelijk geheel(1,44)
voorbarig genoemd(1,53)
dou moast(1,31)
niet scheutig(1,59)
zaterdag amateurvoetbal(3,15)
van ostaijen(1,30)
burgemeester vonhoff(1,7)
consequenties aan(1,72)
zeeland in(1,155)
als zwarte(1,143)
jaren 30(2,87)
tussen hoge(1,50)
philip van(2,148)
maarten schakel(1,20)
verslaggever cees(1,19)
nieuwe verhalen(1,90)
boek maakt(1,70)
een zorg(1,122)
door geert(2,87)
zien door(2,156)
niet onderkend(1,46)
pensioen na(1,95)
wim thomassen(1,25)
inschrijving als(1,130)
nieuwe secretaris(1,98)
krenten uit(1,36)
utrechts burgemeester(1,33)
zoekt nieuwe(1,70)
kleurrijke figuur(1,24)
bloeide de(1,100)
joden van(1,146)
nauwe betrokkenheid(1,17)
broers in(1,102)
mannen over(1,125)
kamerleden over(1,77)
springt eruit(1,23)
aangegrepen voor(1,64)
te licht(1,130)
een vlaams(1,51)
weer typisch(1,53)
op authentieke(1,63)
jan laan(2,56)
karakter door(1,144)
luns was(5,35)
pais heeft(1,13)
zichzelf dood(1,54)
volksunie en(1,26)
roethof en(1,18)
bezetter en(1,48)
oktober 1929(1,22)
verbijstering over(1,33)
en aantjes(1,18)
met bewijs(1,126)
en strategie(1,80)
van luns(6,50)
friesland door(1,149)
jong mr(1,97)
rechtse extremist(1,10)
bezettingstijd in(1,32)
agt vindt(1,11)
joods verzet(1,9)
en berucht(1,83)
luns niet(1,28)
beschamende zaak(1,19)
de das(1,137)
ar en(1,156)
ben maandag(2,59)
was rijp(1,55)
kunstje geflikt(2,6)
en marxistische(1,37)
vervolgingsbeleid van(1,20)
burgemeester wim(1,12)
navo aan(1,41)
voor eerherstel(1,33)
kunnen samen(1,97)
inde jaren(1,47)
en neuhauser(1,2)
rancune en(1,51)
broer op(1,97)
verslaggever han(1,11)
verhagen cadabra(1,1)
bruins van(1,118)
ultra rechts(1,8)
oorlog bij(1,154)
maatregelen gevraagd(1,62)
joodse broers(1,3)
luns met(1,33)
cijfers sport(4,10)
verraden van(1,101)
humor ook(1,55)
bonter dan(1,13)
neemt afstand(1,19)
stapt niet(2,34)
matthijs en(1,39)
ris witte(1,12)
als luns(1,20)
iedereen laat(1,29)
pas yn(1,20)
jan poortman(1,4)
luns geen(1,15)
tonen weinig(1,13)
der leur(1,60)
bij zwart(1,135)
1979 amateurvoetbal(1,1)
tegen wethouder(1,48)
zo rolde(2,9)
luns moet(1,10)
luns maar(2,15)
na holocaust(1,2)
over luns(1,11)
marten das(1,1)
sijes boek(1,1)
