van de(10,156)
de jong(8,156)
van luns(6,50)
luns was(5,35)
van agt(5,86)
van der(5,156)
geen consequenties(4,74)
mr luns(4,40)
prof de(4,100)
noorder rondblik(4,18)
cijfers sport(4,10)
sport in(4,111)
in cijfers(4,156)
de nsb(3,62)
in de(3,156)
lid van(3,156)
was lid(3,153)
gesprek met(3,156)
tweede kamer(3,156)
aftreden van(3,156)
zaterdag amateurvoetbal(3,15)
den uyl(3,76)
onderzoek naar(3,156)
en de(3,156)
van onze(3,156)
onze verslaggever(3,119)
jaren 30(2,87)
te hebben(2,156)
secretaris generaal(2,155)
de navo(2,52)
al een(2,156)
een week(2,152)
kamerdebat over(2,85)
met een(2,156)
op de(2,156)
met prof(2,130)
luns maar(2,15)
joseph luns(2,37)
luns in(2,63)
in jaren(2,156)
zich op(2,156)
in het(2,156)
stapt niet(2,34)
niet op(2,156)
op bij(2,156)
door philip(2,82)
philip van(2,148)
van tijn(2,137)
de affaire(2,156)
door geert(2,87)
geert jan(2,85)
jan laan(2,56)
door frits(2,100)
frits van(2,116)
der poel(2,156)
kunstje geflikt(2,6)
wat anderen(2,149)
anderen er(2,152)
er van(2,156)
van denken(2,155)
opgewonden over(2,102)
kwestie van(2,156)
haagse kringen(2,49)
morgen van(2,156)
de hoofdredacteur(2,150)
germaansche ss(2,8)
door ben(2,155)
ben maandag(2,59)
de bezettingsjaren(2,51)
aan de(2,156)
ander aspect(2,87)
in 1945(2,70)
nico scheepmaker(2,32)
misverstand van(2,120)
zo mag(2,68)
mag ik(2,156)
zien door(2,156)
door cor(2,86)
cor van(2,91)
de poel(2,155)
en het(2,156)
weinig belangstelling(2,155)
siert bruins(2,3)
han van(2,107)
limburgs dagblad(2,53)
zo rolde(2,9)
rolde de(2,123)
de bal(2,156)
de oorlog(1,156)
oorlog door(1,156)
luns geen(1,15)
consequenties aan(1,72)
luns met(1,33)
met bewijs(1,126)
was in(1,156)
de jaren(1,156)
verbindt aan(1,132)
zegt mij(1,152)
mij bij(1,155)
nsb te(1,15)
hebben gemeld(1,156)
de les(1,156)
les gelezen(1,116)
gelezen door(1,135)
door ex(1,78)
agt vindt(1,11)
niet belangrijk(1,156)
hoeft geen(1,124)
consequenties te(1,91)
jong mr(1,97)
lidmaatschap van(1,156)
de secretaris(1,156)
generaal van(1,156)
was een(1,156)
een trouw(1,154)
wist al(1,111)
week van(1,156)
luns komt(1,5)
komt weer(1,125)
weer met(1,153)
een broer(1,119)
broer op(1,97)
de proppen(1,118)
inschrijving als(1,130)
niet mr(1,105)
voorbarig genoemd(1,53)
maarten schakel(1,20)
33 36(1,154)
na afloop(1,156)
jong wel(1,52)
wel op(1,156)
premier van(1,129)
agt aan(1,13)
aan tweede(1,123)
kamer dr(1,106)
dr de(1,156)
stuurde in(1,70)
in 68(1,124)
brief over(1,156)
worden herzien(1,156)
kamer geen(1,154)
geen onderzoek(1,155)
beroept zich(1,156)
op authentieke(1,63)
authentieke stukken(1,95)
rol van(1,156)
al 34(1,64)
34 jaar(1,148)
jaar van(1,156)
af te(1,156)
te komen(1,156)
marten das(1,1)
leven lang(1,156)
strijd voor(1,156)
voor eerherstel(1,33)
mensen in(1,114)
in gesprek(1,156)
het spoor(1,156)
spoor van(1,156)
de actualiteit(1,121)
actualiteit de(1,35)
inde jaren(1,47)
jaren dertig(1,58)
ontaardde in(1,110)
rancune en(1,51)
eerste klasse(1,156)
luns moet(1,10)
moet weg(1,131)
ook joden(1,78)
luns niet(1,28)
minister pais(1,8)
pais was(1,8)
was al(1,156)
week bekend(1,112)
bekend met(1,156)
met publicatie(1,52)
publicatie over(1,86)
over luns(1,11)
gaf me(1,109)
me op(1,153)
bij zwart(1,135)
zwart front(1,34)
mei 1936(1,57)
ultra rechts(1,8)
ik was(1,156)
blijf dus(1,79)
dus bij(1,156)
bij de(1,156)
al eerder(1,105)
lid dan(1,69)
door mijn(1,156)
mijn broer(1,121)
beter kennen(1,131)
kennen door(1,154)
geheime besprekingen(1,82)
protest bij(1,133)
neemt afstand(1,19)
is over(1,156)
over door(1,153)
eigenlijk niet(1,156)
niet te(1,156)
te handhaven(1,156)
handhaven door(1,146)
verbijstering over(1,33)
verdediging door(1,151)
door van(1,156)
agt van(1,35)
van navo(1,43)
over zaak(1,80)
hoe de(1,156)
de n.s.b(1,50)
regering ziet(1,84)
ziet geen(1,155)
geen aanleiding(1,151)
aanleiding tot(1,156)
tot stappen(1,64)
stappen tegen(1,87)
uyl wil(1,22)
vervolgingsbeleid van(1,20)
van nederland(1,156)
springt eruit(1,23)
kamerleden over(1,77)
weer typisch(1,53)
licht op(1,156)
op cda(1,16)
sterke zet(1,76)
tal van(1,156)
van protesten(1,109)
protesten uit(1,99)
remmers ontmoet(1,6)
niet onderkend(1,46)
de geldschieters(1,150)
ware gezicht(1,66)
gezicht zien(1,105)
maar blijven(1,153)
ook als(1,156)
als luns(1,20)
misschien moet(1,125)
wel weg(1,114)
geen nader(1,155)
nader onderzoek(1,156)
naar beweringen(1,11)
motie in(1,151)
in kamer(1,152)
kamer met(1,156)
met 50(1,156)
50 62(1,134)
een beschamende(1,73)
beschamende zaak(1,19)
de leugen(1,147)
wordt niet(1,156)
niet altijd(1,156)
bres voor(1,107)
voor luns(1,13)
de ze(1,156)
ze week(1,111)
hans verhagen(1,31)
tegen wethouder(1,48)
wethouder van(1,156)
der velde(1,156)
conflict tussen(1,62)
tussen hoge(1,50)
hoge ambtenaren(1,61)
aangegrepen voor(1,64)
ingezonden de(1,121)
de joden(1,156)
joden en(1,156)
de ns(1,150)
herdenken wij(1,124)
rechtse extremist(1,10)
uit angst(1,140)
oktober 1979(1,20)
1979 amateurvoetbal(1,1)
friesland van(1,156)
der meer(1,156)
meer van(1,156)
van trouw(1,155)
59 jaar(1,137)
nederland van(1,156)
van tot(1,156)
12 45(1,150)
tactiek en(1,115)
en strategie(1,80)
in utrecht(1,156)
pais heeft(1,13)
reglement voor(1,155)
voor oorlogsdocumentatie(1,49)
oorlogsdocumentatie riod(1,12)
fracties in(1,95)
in raad(1,116)
raad willen(1,119)
van van(1,156)
van doesburg(1,155)
regering in(1,132)
in gebreke(1,156)
verzet op(1,146)
de week(1,156)
bladen de(1,155)
de ware(1,156)
nederlandse arts(1,48)
boos over(1,135)
luns en(1,74)
en navo(1,37)
navo aan(1,41)
niet scheutig(1,59)
beroemd en(1,142)
en berucht(1,83)
in nieuw(1,156)
dubbele moraal(1,66)
utrechts burgemeester(1,33)
burgemeester vonhoff(1,7)
niet gerechtvaardigd(1,126)
sint vincentius(1,37)
dertig jaar(1,151)
jaar navo(1,6)
ingelijfd bij(1,141)
bij een(1,156)
commentaar de(1,85)
de televisie(1,71)
televisie en(1,62)
de kwestie(1,156)
een spook(1,140)
door piet(1,112)
piet heil(1,30)
de germaansche(1,90)
ss was(1,39)
was ook(1,156)
ook geen(1,156)
zeeland in(1,155)
in boekvorm(1,108)
groningen in(1,156)
denkt niet(1,156)
niet aan(1,156)
aan aftreden(1,69)
roethof en(1,18)
en aantjes(1,18)
kleurrijke figuur(1,24)
van terrein(1,147)
demonstratie tegen(1,152)
1500 personen(1,144)
wat was(1,156)
was precies(1,110)
blijft aan(1,156)
de leiding(1,156)
opvolging van(1,156)
kandidaat voor(1,135)
diepe verontwaardiging(1,145)
jong ik(1,85)
ik moest(1,156)
moest wel(1,154)
wel buiten(1,154)
buiten den(1,155)
den haag(1,156)
