ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
eoncern,1,1,90,title,2.515412422206665E-9,5.757052389176742E-5,4.604305650126715E-9,14.482247759446315,13.610059112529681,0.0,0.0,26.06396484375,23.220664978027344
brije,1,1,96,title,2.683106583687109E-9,5.757052389176742E-5,4.604305650126715E-9,14.38913835505483,13.610059112529681,0.0,0.0,25.8779296875,23.220664978027344
takase,1,1,102,title,2.8508007451675533E-9,5.757052389176742E-5,4.604305650126715E-9,14.301675513804488,13.610059112529681,0.0,0.0,25.70361328125,23.220664978027344
41ti,1,1,106,title,2.962596852821183E-9,5.757052389176742E-5,4.604305650126715E-9,14.246180401212788,13.610059112529681,0.0,0.0,25.59375,23.220664978027344
cominissie,1,1,111,title,3.10234198738822E-9,5.757052389176742E-5,4.604305650126715E-9,14.179684989425878,13.610059112529681,0.0,0.0,25.4609375,23.220664978027344
tacf,1,1,130,title,3.6333734987429602E-9,5.757052389176742E-5,4.604305650126715E-9,13.951733042747533,13.610059112529681,0.0,0.0,25.00732421875,23.220664978027344
illcentr,1,1,157,title,4.38799722540496E-9,5.757052389176742E-5,4.604305650126715E-9,13.679480106884357,13.610059112529681,0.0,0.0,24.46435546875,23.220664978027344
circumstantial,1,1,210,title,5.869295651815552E-9,5.757052389176742E-5,4.604305650126715E-9,13.259855338109864,13.610059112529681,0.0,0.0,23.62841796875,23.220664978027344
topomzet,1,1,235,title,6.568021324650736E-9,5.757052389176742E-5,4.604305650126715E-9,13.097583909210988,13.610059112529681,0.0,0.0,23.30419921875,23.220664978027344
isj4,1,1,506,title,1.4142207618184138E-8,5.757052389176742E-5,4.604305650126715E-9,11.991107281081677,13.610059112529681,0.0,0.0,21.09423828125,23.220664978027344
maliteiten,1,1,609,title,1.70209573902651E-8,5.757052389176742E-5,4.604305650126715E-9,11.723802437869656,13.610059112529681,0.0,0.0,20.560546875,23.220664978027344
reyi,1,1,621,title,1.735634571322599E-8,5.757052389176742E-5,4.604305650126715E-9,11.695651397555507,13.610059112529681,0.0,0.0,20.50390625,23.220664978027344
umburgs,1,1,626,title,1.7496090847793026E-8,5.757052389176742E-5,4.604305650126715E-9,11.684082008843367,13.610059112529681,0.0,0.0,20.48193359375,23.220664978027344
sheed,1,1,640,title,1.788737722458073E-8,5.757052389176742E-5,4.604305650126715E-9,11.652172760888623,13.610059112529681,0.0,0.0,20.41748046875,23.220664978027344
amsterdant,1,1,668,title,1.8669949978156134E-8,5.757052389176742E-5,4.604305650126715E-9,11.590396563301935,13.610059112529681,0.0,0.0,20.29443359375,23.220664978027344
eyan,1,1,759,title,2.1213311427276207E-8,5.757052389176742E-5,4.604305650126715E-9,11.406144780360519,13.610059112529681,0.0,0.0,19.92578125,23.220664978027344
10il,1,1,1043,title,2.9150835070683905E-8,5.757052389176742E-5,4.604305650126715E-9,10.947577413256221,13.610059112529681,0.0,0.0,19.009765625,23.220664978027344
58v4,1,1,1955,title,5.4640347615711445E-8,5.757052389176742E-5,4.604305650126715E-9,10.041147963581269,13.610059112529681,0.0,0.0,17.19921875,23.220664978027344
gommissie,1,1,2047,title,5.7211658091744924E-8,5.757052389176742E-5,4.604305650126715E-9,9.974805468752576,13.610059112529681,0.0,0.0,17.06640625,23.220664978027344
iecht,1,1,2312,title,6.461815022379788E-8,5.757052389176742E-5,4.604305650126715E-9,9.799175173275307,13.610059112529681,0.0,0.0,16.71533203125,23.220664978027344
douglass,1,1,2407,title,6.727330778057158E-8,5.757052389176742E-5,4.604305650126715E-9,9.741080429301489,13.610059112529681,0.0,0.0,16.60009765625,23.220664978027344
aiil,1,1,2841,title,7.940318546099038E-8,5.757052389176742E-5,4.604305650126715E-9,9.501917739586448,13.610059112529681,0.0,0.0,16.12158203125,23.220664978027344
spontini,1,1,3625,title,1.0131522256110178E-7,5.757052389176742E-5,4.604305650126715E-9,9.150335575986327,13.610059112529681,0.0,0.0,15.419921875,23.220664978027344
beure,1,1,4418,title,1.2347880090343383E-7,5.757052389176742E-5,4.604305650126715E-9,8.86492315242071,13.610059112529681,0.0,0.0,14.849609375,23.220664978027344
gruman,1,1,4766,title,1.3320506226929961E-7,5.757052389176742E-5,4.604305650126715E-9,8.755537619585715,13.610059112529681,0.0,0.0,14.6318359375,23.220664978027344
betalinge,1,1,14669,title,4.09984275792773E-7,5.757052389176742E-5,4.604305650126715E-9,7.133617951787473,13.610059112529681,0.0,0.0,11.40234375,23.220664978027344
lcommentaar,20,21,191,title,5.338264140460811E-9,0.0011514104778353484,9.669041865266101E-8,17.7186001226276,13.539669784638285,58.51747923772573,76.57851567205888,648.1484375,462.4802474975586
betaalbaarstellingen,4,5,2075,title,5.799423084532033E-8,2.3028209556706967E-4,2.3021528250633573E-8,11.955205234654338,13.28813101764232,26.57626203528464,23.910410469308676,84.09375,91.04450988769531
mammoetcontract,2,3,37,title,1.0341139957960734E-9,1.1514104778353483E-4,1.3812916950380144E-8,16.764647490147034,13.025096611808523,13.025096611808523,16.764647490147034,61.134765625,44.73221778869629
rechtsvinding,2,5,269,title,7.518288239706588E-9,1.1514104778353483E-4,2.3021528250633573E-8,13.902638493219362,12.28813101764232,12.28813101764232,13.902638493219362,49.81884765625,42.358497619628906
jsarco,1,3,11,title,3.074392960474813E-10,5.757052389176742E-5,1.3812916950380144E-8,17.51466923713869,12.025096611808523,0.0,0.0,32.0166015625,20.730899810791016
zollerb,1,3,23,title,6.428276190083699E-10,5.757052389176742E-5,1.3812916950380144E-8,16.45053889971898,12.025096611808523,0.0,0.0,29.9541015625,20.730899810791016
lleiler,1,3,23,title,6.428276190083699E-10,5.757052389176742E-5,1.3812916950380144E-8,16.45053889971898,12.025096611808523,0.0,0.0,29.9541015625,20.730899810791016
ametada,1,3,24,title,6.707766459217773E-10,5.757052389176742E-5,1.3812916950380144E-8,16.389138355054826,12.025096611808523,0.0,0.0,29.83349609375,20.730899810791016
zellorb,1,3,27,title,7.546237266619995E-10,5.757052389176742E-5,1.3812916950380144E-8,16.219213353612517,12.025096611808523,0.0,0.0,29.5,20.730899810791016
kortsluitende,1,3,28,title,7.825727535754069E-10,5.757052389176742E-5,1.3812916950380144E-8,16.16674593371838,12.025096611808523,0.0,0.0,29.39697265625,20.730899810791016
cefanese,1,3,29,title,8.105217804888142E-10,5.757052389176742E-5,1.3812916950380144E-8,16.116119860648418,12.025096611808523,0.0,0.0,29.2978515625,20.730899810791016
r.omm,1,3,31,title,8.66419834315629E-10,5.757052389176742E-5,1.3812916950380144E-8,16.01990454538911,12.025096611808523,0.0,0.0,29.1083984375,20.730899810791016
grryhound,1,3,31,title,8.66419834315629E-10,5.757052389176742E-5,1.3812916950380144E-8,16.01990454538911,12.025096611808523,0.0,0.0,29.1083984375,20.730899810791016
dvnamics,1,3,33,title,9.223178881424438E-10,5.757052389176742E-5,1.3812916950380144E-8,15.92970673641753,12.025096611808523,0.0,0.0,28.9306640625,20.730899810791016
eijiro,1,3,34,title,9.502669150558511E-10,5.757052389176742E-5,1.3812916950380144E-8,15.886638014525646,12.025096611808523,0.0,0.0,28.84619140625,20.730899810791016
codeboekje,1,3,41,title,1.1459101034497028E-9,5.757052389176742E-5,1.3812916950380144E-8,15.616548851157903,12.025096611808523,0.0,0.0,28.3125,20.730899810791016
rarco,1,3,44,title,1.2297571841899251E-9,5.757052389176742E-5,1.3812916950380144E-8,15.514669237138689,12.025096611808523,0.0,0.0,28.11181640625,20.730899810791016
eitieorp,1,3,50,title,1.3974513456703694E-9,5.757052389176742E-5,1.3812916950380144E-8,15.330244666001262,12.025096611808523,0.0,0.0,27.74658203125,20.730899810791016
24yi,1,3,59,title,1.6489925878910359E-9,5.757052389176742E-5,1.3812916950380144E-8,15.091457806414143,12.025096611808523,0.0,0.0,27.2734375,20.730899810791016
culbfo,1,3,60,title,1.6769416148044432E-9,5.757052389176742E-5,1.3812916950380144E-8,15.06721026016747,12.025096611808523,0.0,0.0,27.22509765625,20.730899810791016
lockeed,1,3,61,title,1.7048906417178507E-9,5.757052389176742E-5,1.3812916950380144E-8,15.043363518213097,12.025096611808523,0.0,0.0,27.177734375,20.730899810791016
crttcorp,1,3,61,title,1.7048906417178507E-9,5.757052389176742E-5,1.3812916950380144E-8,15.043363518213097,12.025096611808523,0.0,0.0,27.177734375,20.730899810791016
