ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
bernhard,94,7121,362446,title,1.0130013008656855E-5,0.006241699867197875,3.2787260534552336E-5,9.267159149749506,7.572659810912032,49.635671574151296,60.74241804967053,1472.24951171875,1152.933843612671
all,91,14079,1783273,title,4.984074507095273E-5,0.006042496679946879,6.482401924813401E-5,6.921675329657037,6.542472491017423,42.5770674106906,45.04484161153761,1000.11572265625,930.9256324768066
ine,91,4435,370873,title,1.0365539458456138E-5,0.006042496679946879,2.042009555831198E-5,9.187205763844805,8.209011347578414,53.42256004910108,59.78844842835179,1410.7119140625,1230.489013671875
tel,91,698379,32454469,title,9.070708275413457E-4,0.006042496679946879,0.0032155503756298447,2.7358576639189023,0.9100790840204054,5.922607785144933,17.80439984159796,275.345703125,42.96294021606445
onderzoek,87,42983,6812424,title,1.904006217215424E-4,0.005776892430278884,1.9790686975939658E-4,4.923183536304789,4.8674000336364,31.360383388411528,31.719793344104485,614.556640625,604.9393463134766
oil,75,12091,824053,title,2.30314794750741E-5,0.0049800796812749,5.567065961568211E-5,7.756417926743892,6.483107838247691,40.38210327537756,48.31332095339966,948.58447265625,758.3538990020752
amerikaanse,71,56225,4257726,title,1.1899929856391439E-4,0.004714475431606906,2.588770851783745E-4,5.308072279838469,4.186758080520284,25.74750344574257,32.64330221305928,554.51220703125,401.2227668762207
japanse,70,7617,612728,title,1.712515136259828E-5,0.004648074369189907,3.507099613701519E-5,8.084372602268747,7.0502109331444505,43.21273813840201,49.55140769374102,931.03466796875,786.1279430389404
chem,70,5177,297683,title,8.319950178663851E-6,0.004648074369189907,2.3836490350706003E-5,9.1258425474312,7.607317510652184,46.627402022548495,55.93487174128385,1076.447265625,863.2028160095215
cons,67,3609,414415,title,1.1582495988319723E-5,0.004448871181938911,1.6616939091307313E-5,8.585349332651765,8.064640859128685,48.9208307404846,52.07949478310272,958.03125,886.7201557159424
japan,62,10455,3435985,title,9.603243723906408E-5,0.004116865869853918,4.8138015572074804E-5,5.421880842559344,6.418225965478078,38.21537736287882,32.28294290812413,497.9423828125,618.9007244110107
canadese,61,4585,231045,title,6.45748292320821E-6,0.004050464807436919,2.1110741405830988E-5,9.292899834181615,7.583966415648614,44.978512788110216,55.113748020812864,958.33837890625,749.3521614074707
affaire,59,3149,727381,title,2.032959114530118E-5,0.003917662682602922,1.4498958492249025E-5,7.590268173251394,8.077900103794574,47.51940289902645,44.65083831216971,726.62060546875,782.3425064086914
nat,59,25625,2321137,title,6.487352048270568E-5,0.003917662682602922,1.1798533228449707E-4,5.916219642758874,5.053313761762455,29.726841076876447,34.80300835997348,531.01611328125,431.3098335266113
curt,58,1715,45697,title,1.2771866828619774E-6,0.003851261620185923,7.896384189967315E-6,11.558145999675714,8.929923230635543,52.31132057301122,67.70739960501011,1173.6640625,866.3960227966309
new,58,26555,4235509,title,1.1837835503297921E-4,0.003851261620185923,1.222673365391149E-4,5.0238539105467765,4.977220182715531,29.15646123891296,29.42964073028035,420.85986328125,415.44922256469727
burl,57,1063,48555,title,1.3570650017804956E-6,0.0037848605577689245,4.894376906084697E-6,11.4455346081615,9.594899229201785,55.96599190092807,66.76054452272218,1140.59765625,925.5534172058105
zaak,56,54155,10589491,title,2.9596596895828533E-4,0.0037184594953519256,2.4934617248261224E-4,3.65120185199636,3.8984830945540043,22.63987498771656,21.203825046616902,260.46826171875,286.0724868774414
int,55,25585,2563823,title,7.165635802821286E-5,0.0036520584329349268,1.1780116005849199E-4,5.671471318718439,4.954284197195401,28.64249906701735,32.788815798449356,468.556640625,391.5058345794678
den,54,209547,295652905,title,0.008263210998872077,0.0035856573705179283,9.648184360671027E-4,-1.2044648697977065,1.8939082571622485,10.899228959387221,-6.931559825993771,73.6552734375,90.79500389099121
